relevance_score,completeness_score,hallucination_detected,latency_ms,estimated_tokens,estimated_cost_usd,keywords_from_context,num_context_chunks,num_response_sentences,index,num_hallucinated_sentences
1.0,0.625,False,,13,2.6e-05,"['mixed', 'them', 'together', 'coffee', 'still', 'tastes', 'okay', 'good']",2,1,3262,0
1.0,0.4,False,,5,1e-05,"['really', 'like', 'house', 'can', 'afford']",2,1,3263,0
1.0,0.6667,False,,7,1.4e-05,"['can', 'afford', 'they', 'want', 'percent', 'down']",2,1,3264,0
1.0,0.3333,False,,7,1.4e-05,"['they', 'want', 'percent', 'down', 'lot', 'money']",2,1,3265,0
1.0,0.6,False,,7,1.4e-05,"['lot', 'money', 'but', 'house', 'nice']",2,1,3266,0
1.0,0.4,False,,7,1.4e-05,"['but', 'house', 'nice', 'great', 'neighborhood']",2,1,3267,0
1.0,0.5,False,,7,1.4e-05,"['great', 'neighborhood', 'close', 'beach']",2,1,3268,0
1.0,0.6667,False,,8,1.6e-05,"['close', 'beach', 'freeways']",2,1,3269,0
1.0,0.6,False,,7,1.4e-05,"['close', 'freeways', 'got', 'big', 'yard']",2,1,3270,0
1.0,0.5714,False,,8,1.6e-05,"['got', 'big', 'yard', 'kids', 'love', 'house', 'too']",2,1,3271,0
1.0,0.5,False,,11,2.2e-05,"['kids', 'love', 'house', 'too', 'don', 'buy', 'someone', 'else']",2,1,3272,0
0.6345,0.5,True,,15,3e-05,"['buy', 'don', 'someone', 'else', 'will', 'you', 'right', 'let']",2,3,3273,1
1.0,0.4,False,,4,8e-06,"['can', 'afford', 'house', 'you', 'sure']",2,1,3274,0
1.0,0.75,False,,10,2e-05,"['you', 'sure', 'will', 'house', 'rich', 'but', 'cash', 'poor']",2,1,3275,0
1.0,0.25,False,,5,1e-05,"['will', 'house', 'rich', 'but', 'cash', 'poor', 'what', 'you']",2,1,3276,0
1.0,0.625,False,,8,1.6e-05,"['what', 'you', 'mean', 'our', 'monthly', 'payments', 'will', 'too']",2,1,3277,0
1.0,0.25,False,,10,2e-05,"['our', 'monthly', 'payments', 'will', 'too', 'high', 'won', 'have']",2,1,3278,0
1.0,0.625,False,,12,2.4e-05,"['won', 'have', 'money', 'any', 'other', 'things', 'gas', 'food']",2,1,3279,0
1.0,0.375,False,,8,1.6e-05,"['won', 'have', 'money', 'gas', 'food', 'eating', 'peanut', 'butter']",2,1,3280,0
1.0,0.6,False,,5,1e-05,"['peanut', 'butter', 'eating', 'sandwiches', 'without']",2,1,3281,0
1.0,0.25,False,,5,1e-05,"['without', 'peanut', 'butter', 'good']",2,1,3282,0
1.0,0.8,False,,8,1.6e-05,"['good', 'have', 'find', 'cheaper', 'house']",2,1,3283,0
0.927,0.5,True,,13,2.6e-05,"['have', 'find', 'cheaper', 'house', 'course', 'can', 'live', 'without']",2,2,3284,1
1.0,0.5,False,,6,1.2e-05,"['beautiful', 'house', 'don', 'like']",2,1,3285,0
1.0,0.5,False,,7,1.4e-05,"['don', 'like', 'what', 'matter']",2,1,3286,0
1.0,0.3333,False,,6,1.2e-05,"['what', 'matter', 'corner']",2,1,3287,0
1.0,0.0,False,,2,4e-06,['corner'],2,1,3288,0
1.0,1.0,False,,9,1.8e-05,"['means', 'gets', 'twice', 'much', 'traffic']",2,1,3289,0
1.0,0.2857,False,,4,8e-06,"['means', 'gets', 'twice', 'much', 'traffic', 'you', 'right']",2,1,3290,0
1.0,0.875,False,,17,3.4e-05,"['you', 'stopping', 'right', 'when', 'inside', 'will', 'always', 'hear']",2,1,3291,0
1.0,0.25,False,,12,2.4e-05,"['you', 'hear', 'stopping', 'when', 'inside', 'will', 'always', 'cars']",2,1,3292,0
1.0,0.5,False,,13,2.6e-05,"['you', 'collision', 'hear', 'someone', 'doesn', 'stop', 'see', 'they']",2,1,3293,0
1.0,0.25,False,,15,3e-05,"['house', 'end', 'you', 'see', 'collision', 'they', 'crash', 'into']",2,1,3294,0
0.7962,0.375,False,,11,2.2e-05,"['end', 'let', 'find', 'house', 'dead', 'perfect', 'less', 'traffic']",2,2,3295,0
1.0,0.25,False,,4,8e-06,"['hate', 'looking', 'apartment', 'too']",2,1,3296,0
1.0,0.875,False,,16,3.2e-05,"['too', 'have', 'clock', 'appointment', 'see', 'one', 'main', 'street']",2,1,3297,0
1.0,0.125,False,,8,1.6e-05,"['have', 'clock', 'appointment', 'see', 'one', 'main', 'street', 'better']",2,1,3298,0
1.0,0.4,False,,6,1.2e-05,"['better', 'get', 'ready', 'upstairs', 'unit']",2,1,3299,0
1.0,0.75,False,,17,3.4e-05,"['upstairs', 'unit', 'good', 'because', 'don', 'want', 'live', 'under']",2,1,3300,0
1.0,0.0,False,,7,1.4e-05,"['good', 'because', 'don', 'want', 'live', 'under', 'people', 'loud']",2,1,3301,0
0.8697,0.75,True,,15,3e-05,"['corner', 'unit', 'great', 'won', 'have', 'neighbors', 'both', 'sides']",2,2,3302,1
1.0,0.25,False,,5,1e-05,"['great', 'won', 'have', 'neighbors', 'both', 'sides', 'pets', 'allowed']",2,1,3303,0
0.8894,0.75,True,,13,2.6e-05,"['pets', 'allowed', 'perfect', 'don', 'have', 'listen', 'barking', 'dogs']",2,2,3304,1
1.0,0.25,False,,11,2.2e-05,"['perfect', 'don', 'have', 'listen', 'barking', 'dogs', 'there', 'only']",2,1,3305,0
0.8333,0.25,False,,17,3.4e-05,"['there', 'only', 'six', 'units', 'whole', 'building', 'where', 'checkbook']",2,2,3306,0
0.9181,0.5,True,,10,2e-05,"['did', 'you', 'call', 'manager', 'yes', 'said', 'come', 'over']",2,2,3307,1
1.0,0.375,False,,6,1.2e-05,"['yes', 'said', 'come', 'over', 'tomorrow', 'did', 'say', 'what']",2,1,3308,0
0.933,0.5,True,,14,2.8e-05,"['did', 'say', 'what', 'time', 'yes', 'said', 'here', 'clock']",2,2,3309,1
1.0,0.5,False,,8,1.6e-05,"['yes', 'said', 'here', 'clock', 'did', 'understand', 'what', 'problem']",2,1,3310,0
0.8616,0.5,True,,12,2.4e-05,"['did', 'understand', 'what', 'problem', 'yes', 'told', 'him', 'our']",2,2,3311,1
1.0,0.25,False,,10,2e-05,"['him', 'yes', 'told', 'our', 'doorbell', 'doesn', 'work', 'shouldn']",2,1,3312,0
1.0,0.5,False,,12,2.4e-05,"['fix', 'shouldn', 'take', 'him', 'long', 'don', 'even', 'know']",2,1,3313,0
1.0,0.25,False,,6,1.2e-05,"['don', 'even', 'know', 'why', 'need', 'fix', 'case', 'have']",2,1,3314,0
1.0,0.625,False,,9,1.8e-05,"['case', 'have', 'visitors', 'but', 'they', 'can', 'just', 'knock']",2,1,3315,0
1.0,0.25,False,,13,2.6e-05,"['but', 'they', 'can', 'just', 'knock', 'door', 'actually', 'want']",2,1,3316,0
1.0,0.25,False,,15,3e-05,"['carpet', 'actually', 'want', 'him', 'look', 'our', 'too', 'yes']",2,1,3317,0
1.0,0.4,False,,6,1.2e-05,"['you', 'like', 'house', 'yes', 'beautiful']",2,1,3318,0
1.0,0.5,False,,9,1.8e-05,"['yes', 'beautiful', 'perfect', 'kids']",2,1,3319,0
1.0,0.75,False,,12,2.4e-05,"['three', 'perfect', 'kids', 'bedrooms', 'bathrooms', 'big', 'back', 'yard']",2,1,3320,0
1.0,0.25,False,,6,1.2e-05,"['three', 'bedrooms', 'bathrooms', 'big', 'back', 'yard', 'can', 'afford']",2,1,3321,0
1.0,0.5,False,,8,1.6e-05,"['can', 'afford', 'going', 'buy']",2,1,3322,0
1.0,0.5,False,,5,1e-05,"['going', 'buy', 'afraid', 'not']",2,1,3323,0
1.0,0.75,False,,12,2.4e-05,"['afraid', 'not', 'too', 'far', 'from', 'your', 'job', 'isn']",2,1,3324,0
1.0,0.25,False,,12,2.4e-05,"['too', 'far', 'from', 'your', 'job', 'isn', 'can', 'spend']",2,1,3325,0
1.0,0.125,False,,16,3.2e-05,"['you', 'can', 'spend', 'four', 'hours', 'road', 'every', 'day']",2,1,3326,0
1.0,0.0,False,,11,2.2e-05,"['you', 'time', 'get', 'home', 'too', 'tired', 'even', 'eat']",2,1,3327,0
1.0,0.5,False,,12,2.4e-05,"['won', 'able', 'play', 'kids', 'have', 'find', 'something', 'closer']",2,1,3328,0
1.0,0.2,False,,4,8e-06,"['boy', 'chilly', 'outside', 'isn', 'sure']",2,1,3329,0
1.0,0.8,False,,12,2.4e-05,"['sure', 'fact', 'chilly', 'apartment', 'too']",2,1,3330,0
1.0,0.4286,False,,7,1.4e-05,"['fact', 'chilly', 'apartment', 'too', 'let', 'turn', 'heat']",2,1,3331,0
1.0,0.625,False,,13,2.6e-05,"['let', 'turn', 'heat', 'check', 'make', 'sure', 'all', 'windows']",2,1,3332,0
1.0,0.25,False,,9,1.8e-05,"['check', 'make', 'sure', 'all', 'windows', 'shut', 'should', 'warmer']",2,1,3333,0
1.0,0.5,False,,10,2e-05,"['should', 'warmer', 'few', 'minutes', 'nice', 'have', 'heated', 'apartment']",2,1,3334,0
1.0,0.5,False,,9,1.8e-05,"['nice', 'have', 'heated', 'apartment', 'how', 'did', 'they', 'survive']",2,1,3335,0
1.0,0.375,False,,5,1e-05,"['they', 'how', 'did', 'survive', 'old', 'days', 'had', 'fireplaces']",2,1,3336,0
1.0,0.6667,False,,7,1.4e-05,"['had', 'they', 'fireplaces', 'someone', 'chop', 'wood']",2,1,3337,0
1.0,0.4286,False,,7,1.4e-05,"['someone', 'had', 'chop', 'wood', 'carry', 'into', 'house']",2,1,3338,0
1.0,0.5714,False,,10,2e-05,"['carry', 'into', 'house', 'all', 'have', 'flip', 'switch']",2,1,3339,0
1.0,0.6,False,,7,1.4e-05,"['nice', 'neighborhood', 'streets', 'clean', 'quiet']",2,1,3340,0
1.0,0.5714,False,,9,1.8e-05,"['streets', 'clean', 'quiet', 'neighbors', 'don', 'party', 'weekends']",2,1,3341,0
1.0,0.5,False,,8,1.6e-05,"['neighbors', 'don', 'party', 'weekends', 'people', 'take', 'care', 'their']",2,1,3342,0
1.0,0.375,False,,11,2.2e-05,"['people', 'take', 'care', 'their', 'lawns', 'rusty', 'old', 'cars']",2,1,3343,0
1.0,0.25,False,,10,2e-05,"['rusty', 'old', 'cars', 'sitting', 'front', 'yards', 'never', 'have']",2,1,3344,0
1.0,0.25,False,,6,1.2e-05,"['never', 'have', 'call', 'police', 'about', 'anything', 'our', 'kids']",2,1,3345,0
1.0,0.5714,False,,8,1.6e-05,"['our', 'kids', 'completely', 'safe', 'why', 'selling', 'house']",2,1,3346,0
1.0,0.5,False,,13,2.6e-05,"['building', 'why', 'selling', 'our', 'house', 'they', 'story', 'apartment']",2,1,3347,0
1.0,0.375,False,,12,2.4e-05,"['building', 'they', 'story', 'apartment', 'corner', 'got', 'sell', 'before']",2,1,3348,0
0.951,0.25,True,,14,2.8e-05,"['got', 'sell', 'before', 'property', 'values', 'down', 'yes', 'still']",2,2,3349,1
1.0,0.0,False,,9,1.8e-05,"['yes', 'still', 'can', 'believe', 'our', 'city', 'council', 'allowed']",2,1,3350,0
1.0,0.2,False,,5,1e-05,"['huge', 'fire', 'santa', 'barbara', 'yes']",2,1,3351,0
1.0,0.8571,False,,11,2.2e-05,"['yes', 'they', 'said', 'about', 'houses', 'burned', 'ground']",2,1,3352,0
1.0,0.5,False,,6,1.2e-05,"['they', 'houses', 'said', 'about', 'burned', 'ground', 'were', 'expensive']",2,1,3353,0
1.0,0.5,False,,8,1.6e-05,"['they', 'were', 'expensive', 'houses', 'feel', 'sorry', 'those', 'people']",2,1,3354,0
1.0,0.8333,False,,7,1.4e-05,"['feel', 'sorry', 'people', 'those', 'why', 'rich']",2,1,3355,0
1.0,0.625,False,,10,2e-05,"['feel', 'sorry', 'why', 'rich', 'people', 'anyone', 'who', 'loses']",2,1,3356,0
1.0,0.125,False,,11,2.2e-05,"['feel', 'sorry', 'anyone', 'who', 'loses', 'their', 'home', 'but']",2,1,3357,0
1.0,0.4286,False,,9,1.8e-05,"['but', 'not', 'they', 'rich', 'what', 'does', 'have']",2,1,3358,0
1.0,0.625,False,,9,1.8e-05,"['what', 'does', 'have', 'rich', 'people', 'think', 'they', 'better']",2,1,3359,0
1.0,0.5,False,,8,1.6e-05,"['rich', 'people', 'think', 'they', 'better', 'than', 'how', 'many']",2,1,3360,0
1.0,0.1429,False,,2,4e-06,"['how', 'many', 'rich', 'people', 'you', 'know', 'none']",2,1,3361,0
0.824,0.625,False,,11,2.2e-05,"['they', 'bears', 'invading', 'our', 'neighborhoods', 'course', 'starving', 'death']",2,2,3362,0
1.0,0.625,False,,10,2e-05,"['they', 'course', 'starving', 'death', 'should', 'stay', 'woods', 'where']",2,1,3363,0
1.0,0.375,False,,8,1.6e-05,"['they', 'woods', 'should', 'stay', 'where', 'belong', 'there', 'food']",2,1,3364,0
1.0,0.5714,False,,6,1.2e-05,"['there', 'food', 'woods', 'can', 'they', 'eat', 'grass']",2,1,3365,0
1.0,0.5,False,,9,1.8e-05,"['can', 'they', 'eat', 'grass', 'you', 'think', 'bear', 'cow']",2,1,3366,0
1.0,0.5,False,,9,1.8e-05,"['you', 'think', 'bear', 'cow', 'well', 'seen', 'them', 'eating']",2,1,3367,0
1.0,0.5,False,,9,1.8e-05,"['berries', 'well', 'seen', 'them', 'eating', 'aren', 'season', 'all']",2,1,3368,0
1.0,0.25,False,,9,1.8e-05,"['berries', 'aren', 'season', 'all', 'year', 'round', 'too', 'dangerous']",2,1,3369,0
1.0,0.5,False,,8,1.6e-05,"['too', 'dangerous', 'kids', 'pets', 'people', 'need', 'cover', 'their']",2,1,3370,0
1.0,0.375,False,,9,1.8e-05,"['need', 'people', 'cover', 'their', 'trash', 'cans', 'police', 'shoot']",2,1,3371,0
1.0,0.5,False,,10,2e-05,"['police', 'need', 'shoot', 'all', 'bears', 'you', 'don', 'solve']",2,1,3372,0
1.0,0.5,False,,6,1.2e-05,"['who', 'did', 'you', 'vote', 'voted', 'obama']",2,1,3373,0
1.0,0.3333,False,,3,6e-06,"['voted', 'obama', 'too']",2,1,3374,0
1.0,0.75,False,,7,1.4e-05,"['too', 'will', 'great', 'president']",2,1,3375,0
1.0,0.5,False,,4,8e-06,"['will', 'great', 'president', 'everyone', 'likes', 'him']",2,1,3376,0
1.0,0.4,False,,6,1.2e-05,"['everyone', 'likes', 'him', 'good', 'speaker']",2,1,3377,0
1.0,0.5,False,,6,1.2e-05,"['good', 'speaker', 'really', 'smart']",2,1,3378,0
1.0,0.6667,False,,6,1.2e-05,"['really', 'smart', 'will', 'solve', 'our', 'problems']",2,1,3379,0
1.0,0.5,False,,6,1.2e-05,"['will', 'solve', 'our', 'problems', 'end', 'war']",2,1,3380,0
1.0,0.7143,False,,9,1.8e-05,"['will', 'years', 'end', 'war', 'next', 'four', 'good']",2,1,3381,0
1.0,0.5,False,,10,2e-05,"['next', 'years', 'four', 'will', 'good', 'vote', 'him', 'time']",2,1,3382,0
1.0,0.375,False,,5,1e-05,"['vote', 'him', 'next', 'time', 'too', 'think', 'everyone', 'will']",2,1,3383,0
1.0,0.5,False,,6,1.2e-05,"['election', 'next', 'week', 'who', 'you', 'voting']",2,1,3384,0
1.0,0.6,False,,8,1.6e-05,"['voting', 'who', 'you', 'not', 'mayor']",2,1,3385,0
1.0,0.5,False,,3,6e-06,"['not', 'voting', 'mayor', 'why']",2,1,3386,0
1.0,0.6667,False,,9,1.8e-05,"['why', 'not', 'made', 'promises', 'didn', 'keep']",2,1,3387,0
1.0,0.3333,False,,3,6e-06,"['made', 'promises', 'didn', 'keep', 'like', 'what']",2,1,3388,0
1.0,0.75,False,,12,2.4e-05,"['like', 'what', 'promised', 'hire', '000', 'more', 'police', 'officers']",2,1,3389,0
1.0,0.375,False,,6,1.2e-05,"['hire', 'promised', '000', 'more', 'police', 'officers', 'how', 'many']",2,1,3390,0
1.0,0.3333,False,,3,6e-06,"['how', 'many', 'did', 'hire', 'one', 'hundred']",2,1,3391,0
1.0,0.6667,False,,7,1.4e-05,"['one', 'hundred', 'maybe', 'had', 'good', 'reason']",2,1,3392,0
1.0,0.5,False,,7,1.4e-05,"['maybe', 'had', 'good', 'reason', 'just', 'liar']",2,1,3393,0
1.0,0.7143,False,,10,2e-05,"['maybe', 'just', 'liar', 'vote', 'someone', 'else', 'too']",2,1,3394,0
1.0,0.5,False,,10,2e-05,"['can', 'believe', 'won', 'election', 'only', 'percent', 'voters', 'turned']",2,1,3395,0
1.0,0.1667,False,,5,1e-05,"['only', 'percent', 'voters', 'turned', 'out', 'joke']",2,1,3396,0
1.0,0.8571,False,,12,2.4e-05,"['joke', 'voting', 'important', 'but', 'people', 'don', 'bother']",2,1,3397,0
1.0,0.375,False,,9,1.8e-05,"['people', 'voting', 'important', 'but', 'don', 'bother', 'many', 'think']",2,1,3398,0
1.0,0.25,False,,11,2.2e-05,"['many', 'people', 'think', 'their', 'vote', 'doesn', 'matter', 'mayor']",2,1,3399,0
1.0,0.375,False,,10,2e-05,"['mayor', 'won', 'only', '000', 'votes', 'stuck', 'him', 'four']",2,1,3400,0
0.8533,0.375,False,,14,2.8e-05,"['stuck', 'him', 'four', 'more', 'years', 'voting', 'easy', 'you']",2,2,3401,0
1.0,0.125,False,,14,2.8e-05,"['you', 'voting', 'easy', 'can', 'even', 'mail', 'your', 'ballot']",2,1,3402,0
1.0,0.25,False,,5,1e-05,"['all', 'you', 'have', 'vote', 'put', 'stamp', 'how', 'easy']",2,1,3403,0
1.0,0.7143,False,,8,1.6e-05,"['how', 'easy', 'guess', 'people', 'just', 'don', 'care']",2,1,3404,0
1.0,0.5,False,,11,2.2e-05,"['care', 'they', 'guess', 'people', 'just', 'don', 'when', 'see']",2,1,3405,0
1.0,0.625,False,,8,1.6e-05,"['have', 'well', 'new', 'president', 'but', 'same', 'old', 'problems']",2,1,3406,0
1.0,0.375,False,,9,1.8e-05,"['but', 'have', 'same', 'old', 'problems', 'well', 'made', 'few']",2,1,3407,0
1.0,0.3333,False,,3,6e-06,"['well', 'made', 'few', 'changes', 'like', 'what']",2,1,3408,0
1.0,0.75,False,,12,2.4e-05,"['like', 'what', 'think', 'closed', 'bowling', 'alley', 'white', 'house']",2,1,3409,0
0.9526,0.25,True,,13,2.6e-05,"['think', 'closed', 'bowling', 'alley', 'white', 'house', 'yeah', 'changing']",2,2,3410,1
1.0,0.3333,False,,6,1.2e-05,"['yeah', 'changing', 'basketball', 'court', 'who', 'paying']",2,1,3411,0
1.0,0.3333,False,,5,1e-05,"['who', 'paying', 'think']",2,1,3412,0
1.0,1.0,False,,18,3.6e-05,"['think', 'well', 'okay', 'long', 'helps', 'him', 'relax', 'more']",2,1,3413,0
1.0,0.375,False,,11,2.2e-05,"['clearly', 'well', 'okay', 'long', 'helps', 'him', 'relax', 'think']",2,1,3414,0
1.0,0.125,False,,10,2e-05,"['yes', 'need', 'relaxed', 'president', 'who', 'thinks', 'clearly', 'any']",2,1,3415,0
0.7337,0.125,False,,11,2.2e-05,"['any', 'other', 'world', 'leaders', 'have', 'basketball', 'court', 'they']",2,2,3416,0
1.0,0.5,False,,13,2.6e-05,"['people', 'say', 'everybody', 'loves', 'obama', 'well', 'more', 'than']",2,1,3417,0
1.0,0.375,False,,13,2.6e-05,"['million', 'people', 'well', 'more', 'than', 'voted', 'mccain', 'who']",2,1,3418,0
1.0,0.375,False,,11,2.2e-05,"['obama', 'million', 'people', 'who', 'don', 'love', 'got', 'four']",2,1,3419,0
1.0,0.5,False,,9,1.8e-05,"['make', 'everyone', 'happy', 'obama', 'got', 'four', 'years', 'never']",2,1,3420,0
1.0,0.375,False,,6,1.2e-05,"['never', 'going', 'make', 'everyone', 'happy', 'can', 'you', 'imagine']",2,1,3421,0
1.0,0.5,False,,8,1.6e-05,"['you', 'can', 'imagine', 'being', 'president', 'everyone', 'wants', 'solve']",2,1,3422,0
1.0,0.5,False,,12,2.4e-05,"['solve', 'problems', 'everyone', 'wants', 'you', 'their', 'have', 'enough']",2,1,3423,0
1.0,0.0,False,,5,1e-05,"['have', 'enough', 'stress', 'from', 'trying', 'solve', 'own', 'problems']",2,1,3424,0
1.0,0.5714,False,,8,1.6e-05,"['you', 'everybody', 'else', 'would', 'never', 'want', 'president']",2,1,3425,0
1.0,0.5,False,,10,2e-05,"['would', 'never', 'want', 'president', 'but', 'think', 'about', 'all']",2,1,3426,0
1.0,0.375,False,,14,2.8e-05,"['all', 'power', 'but', 'think', 'about', 'you', 'have', 'prefer']",2,1,3427,0
1.0,0.4,False,,3,6e-06,"['article', 'did', 'you', 'read', 'what']",2,1,3428,0
1.0,0.75,False,,16,3.2e-05,"['what', 'article', 'says', 'mayor', 'spends', 'only', 'percent', 'his']",2,1,3429,0
1.0,0.25,False,,5,1e-05,"['only', 'percent', 'says', 'mayor', 'spends', 'his', 'time', 'city']",2,1,3430,0
1.0,0.8,False,,11,2.2e-05,"['percent', 'only', 'about', 'time', 'traveling']",2,1,3431,0
1.0,0.4286,False,,6,1.2e-05,"['about', 'percent', 'time', 'traveling', 'where', 'does', 'travel']",2,1,3432,0
1.0,0.5,False,,7,1.4e-05,"['where', 'does', 'travel', 'all', 'over', 'world']",2,1,3433,0
1.0,0.625,False,,13,2.6e-05,"['all', 'over', 'world', 'but', 'supposed', 'making', 'our', 'city']",2,1,3434,0
1.0,0.125,False,,9,1.8e-05,"['but', 'supposed', 'making', 'our', 'city', 'better', 'place', 'visiting']",2,1,3435,0
1.0,0.375,False,,7,1.4e-05,"['visiting', 'other', 'cities', 'get', 'ideas', 'can', 'just', 'online']",2,1,3436,0
1.0,0.625,False,,13,2.6e-05,"['can', 'just', 'online', 'rest', 'time', 'raising', 'money', 'his']",2,1,3437,0
1.0,0.375,False,,15,3e-05,"['rest', 'time', 'raising', 'money', 'his', 'reelection', 'well', 'never']",2,1,3438,0
1.0,0.5,False,,8,1.6e-05,"['who', 'did', 'you', 'vote', 'president', 'voted', 'ralph', 'nader']",2,1,3439,0
1.0,0.8,False,,10,2e-05,"['ralph', 'nader', 'voted', 'who', 'world']",2,1,3440,0
1.0,0.4286,False,,8,1.6e-05,"['who', 'world', 'ralph', 'nader', 'best', 'man', 'president']",2,1,3441,0
1.0,0.25,False,,4,8e-06,"['best', 'man', 'president', 'why']",2,1,3442,0
1.0,0.6667,False,,4,8e-06,"['why', 'hates', 'corporations']",2,1,3443,0
1.0,0.875,False,,10,2e-05,"['corporations', 'hates', 'well', 'most', 'think', 'only', 'about', 'money']",2,1,3444,0
1.0,0.125,False,,8,1.6e-05,"['well', 'most', 'corporations', 'think', 'only', 'about', 'money', 'hates']",2,1,3445,0
1.0,0.625,False,,11,2.2e-05,"['their', 'hates', 'democrats', 'republicans', 'well', 'they', 'put', 'party']",2,1,3446,0
1.0,0.125,False,,9,1.8e-05,"['their', 'well', 'they', 'put', 'party', 'before', 'country', 'only']",2,1,3447,0
0.7792,0.625,False,,13,2.6e-05,"['only', 'candidate', 'trust', 'but', 'didn', 'have', 'chance', 'nobody']",2,2,3448,0
1.0,0.125,False,,10,2e-05,"['but', 'didn', 'have', 'chance', 'nobody', 'voted', 'him', 'sooner']",2,1,3449,0
1.0,0.2,False,,4,8e-06,"['why', 'don', 'know', 'bother', 'vote']",2,1,3450,0
1.0,0.75,False,,6,1.2e-05,"['why', 'what', 'good', 'does']",2,1,3451,0
1.0,0.625,False,,11,2.2e-05,"['you', 'what', 'good', 'does', 'get', 'put', 'someone', 'power']",2,1,3452,0
1.0,0.25,False,,6,1.2e-05,"['you', 'get', 'put', 'someone', 'power', 'like', 'only', 'candidate']",2,1,3453,0
1.0,0.625,False,,14,2.8e-05,"['only', 'candidate', 'wins', 'well', 'can', 'win', 'unless', 'you']",2,1,3454,0
1.0,0.25,False,,13,2.6e-05,"['well', 'can', 'win', 'unless', 'you', 'others', 'vote', 'him']",2,1,3455,0
0.9315,0.125,True,,13,2.6e-05,"['they', 'but', 'even', 'candidate', 'wins', 'break', 'his', 'promises']",2,2,3456,1
1.0,0.375,False,,10,2e-05,"['they', 'elected', 'true', 'promise', 'anything', 'just', 'get', 'when']",2,1,3457,0
1.0,0.375,False,,8,1.6e-05,"['they', 'when', 'elected', 'their', 'own', 'way', 'forget', 'who']",2,1,3458,0
1.0,0.5,False,,7,1.4e-05,"['they', 'forget', 'who', 'put', 'them', 'power', 'where', 'came']",2,1,3459,0
1.0,0.375,False,,7,1.4e-05,"['they', 'forget', 'where', 'came', 'from', 'maybe', 'you', 'should']",2,1,3460,0
1.0,0.5,False,,5,1e-05,"['election', 'senator', 'stunk', 'what', 'you', 'mean']",2,1,3461,0
1.0,0.625,False,,7,1.4e-05,"['what', 'you', 'mean', 'there', 'were', 'more', 'votes', 'than']",2,1,3462,0
1.0,0.25,False,,5,1e-05,"['there', 'were', 'more', 'votes', 'than', 'voters', 'but', 'impossible']",2,1,3463,0
1.0,0.6,False,,8,1.6e-05,"['but', 'impossible', 'officials', 'said', 'possible']",2,1,3464,0
1.0,0.7143,False,,8,1.6e-05,"['possible', 'officials', 'said', 'did', 'they', 'explain', 'how']",2,1,3465,0
0.8069,0.625,False,,13,2.6e-05,"['they', 'explain', 'did', 'how', 'possible', 'said', 'there', 'some']",2,2,3466,0
1.0,0.125,False,,9,1.8e-05,"['they', 'said', 'there', 'some', 'things', 'you', 'can', 'explain']",2,1,3467,0
0.8118,0.375,True,,9,1.8e-05,"['they', 'going', 'hold', 'another', 'election', 'will', 'cost', 'too']",2,2,3468,1
1.0,0.5,False,,14,2.8e-05,"['money', 'will', 'cost', 'too', 'much', 'better', 'save', 'than']",2,1,3469,0
1.0,0.375,False,,12,2.4e-05,"['honest', 'election', 'better', 'save', 'money', 'than', 'have', 'well']",2,1,3470,0
1.0,0.25,False,,11,2.2e-05,"['well', 'democratic', 'party', 'says', 'honest', 'election', 'course', 'they']",2,1,3471,0
0.9359,0.5,True,,13,2.6e-05,"['president', 'see', 'former', 'bush', 'conference', 'yes', 'telling', 'jokes']",2,2,3472,1
1.0,0.375,False,,13,2.6e-05,"['yes', 'eight', 'years', 'telling', 'jokes', 'about', 'his', 'president']",2,1,3473,0
1.0,0.125,False,,11,2.2e-05,"['were', 'yes', 'those', 'eight', 'years', 'lot', 'fun', 'everyone']",2,1,3474,0
1.0,0.375,False,,10,2e-05,"['000', 'soldiers', 'only', 'american', 'were', 'killed', 'overseas', 'not']",2,1,3475,0
1.0,0.375,False,,11,2.2e-05,"['not', 'mention', '000', 'wounded', 'soldiers', 'but', 'bush', 'visited']",2,1,3476,0
1.0,0.125,False,,13,2.6e-05,"['but', 'bush', 'visited', 'some', 'them', 'hospital', 'once', 'nice']",2,1,3477,0
1.0,0.375,False,,10,2e-05,"['them', 'nice', 'found', 'time', 'make', 'visit', 'spoke', 'made']",2,1,3478,0
1.0,0.375,False,,11,2.2e-05,"['them', 'spoke', 'made', 'feel', 'better', 'did', 'speak', 'every']",2,1,3479,0
1.0,0.375,False,,11,2.2e-05,"['did', 'speak', 'every', 'family', 'lost', 'soldier', 'didn', 'have']",2,1,3480,0
1.0,0.7143,False,,10,2e-05,"['time', 'didn', 'have', 'well', 'got', 'plenty', 'now']",2,1,3481,0
1.0,0.375,False,,18,3.6e-05,"['well', 'got', 'plenty', 'time', 'now', 'too', 'busy', 'writing']",2,1,3482,0
